symbol,timestamp,tradingDay,open,high,low,close,volume
GOOG,12/05/2020 11:05,12/05/2020,1405065,140651,140427,1406322,11362
GOOG,12/05/2020 11:10,12/05/2020,1406518,140665,1405149,1406586,5522
GOOG,12/05/2020 11:15,12/05/2020,1406905,140748,140432,140517,7943
GOOG,12/05/2020 11:20,12/05/2020,1405323,140606,140473,140527,5101
GOOG,12/05/2020 11:25,12/05/2020,140581,14062,140334,1403438,8568
GOOG,12/05/2020 11:30,12/05/2020,140407,1405026,140321,140321,5830
GOOG,12/05/2020 11:35,12/05/2020,1403,140409,140275,1403292,6145
GOOG,12/05/2020 11:40,12/05/2020,140315,140346,140177,140177,6126
GOOG,12/05/2020 11:45,12/05/2020,1401975,1401975,1399578,140012,4135
GOOG,12/05/2020 11:50,12/05/2020,140063,140222,1399165,140173,6344
GOOG,12/05/2020 11:55,12/05/2020,140114,1403,140114,140245,6125
GOOG,12/05/2020 12:00,12/05/2020,14024,1402857,140105,140233,6599
GOOG,12/05/2020 12:05,12/05/2020,140239,1402768,140175,140242,5199
GOOG,12/05/2020 12:10,12/05/2020,140189,14019,140102,1401695,4688
GOOG,12/05/2020 12:15,12/05/2020,1401556,140294,140034,1402575,3625
GOOG,12/05/2020 12:20,12/05/2020,140233,140389,140224,140368,4832
GOOG,12/05/2020 12:25,12/05/2020,140352,1404757,140297,140321,7161
GOOG,12/05/2020 12:30,12/05/2020,140356,140419,140219,140219,4315
GOOG,12/05/2020 12:35,12/05/2020,1402295,1402665,14016,14017,4543
GOOG,12/05/2020 12:40,12/05/2020,140186,140208,140144,140191,9361
GOOG,12/05/2020 12:45,12/05/2020,140191,140341,140191,140283,6766
GOOG,12/05/2020 12:50,12/05/2020,140225,1403353,140153,1403353,4512
GOOG,12/05/2020 12:55,12/05/2020,140332,14047,140332,1403395,6664
GOOG,12/05/2020 13:00,12/05/2020,140335,140388,140024,1400779,4784
GOOG,12/05/2020 13:05,12/05/2020,1400705,140235,1400705,1401465,5236
GOOG,12/05/2020 13:10,12/05/2020,140106,140107,139751,1398015,8572
GOOG,12/05/2020 13:15,12/05/2020,1398505,1398685,13969,139759,3403
GOOG,12/05/2020 13:20,12/05/2020,139704,139704,1395,1395125,9137
GOOG,12/05/2020 13:25,12/05/2020,1394985,1395363,139447,139473,8674
GOOG,12/05/2020 13:30,12/05/2020,139475,139767,1394645,1397269,6133
GOOG,12/05/2020 13:35,12/05/2020,1397505,1397505,1395344,139592,6735
